Time,VehicleId,Pos_x,Pos_y,Speed,Lane,Acceleration,LeaderID,LeaderSpeed,LeaderGap,Deceleration,RelativeSpeed,TTC,SafeDistance,hard_brake,danger_accel_toward_leader,leader_stopped,no_reaction_to_stopped_leader,SafeDangerZone
9.4,3,26.79,1.6,5.26,14,-2.0,2,4.7,9.12,2.0,0.5599999999999996,16.285714285714295,1.578,False,False,False,False,1
9.4,4,-1.6,23.98,11.2,16,-2.65,-1,-1.0,-1.0,2.65,12.2,999.0,3.3599999999999994,False,False,False,False,0
9.5,0,-46.06,-1.6,13.01,21,3.93,-1,-1.0,-1.0,0.0,14.01,999.0,3.9029999999999996,False,False,False,False,0
9.5,1,-75.96,-1.6,5.48,21,-2.52,10101,0.0,10.96,2.52,5.48,2.0,1.6440000000000001,False,False,True,False,1
9.5,2,12.22,1.6,4.5,14,-2.0,-1,-1.0,-1.0,2.0,5.5,999.0,1.35,False,False,False,False,0
9.5,3,26.28,1.6,5.14,14,-1.18,2,4.5,9.06,1.18,0.6399999999999997,14.156250000000007,1.542,False,False,False,False,1
9.5,4,-1.6,22.87,11.12,16,-0.88,-1,-1.0,-1.0,0.88,12.12,999.0,3.3359999999999994,False,False,False,False,0
9.6,0,-44.77,-1.6,12.92,21,-0.84,-1,-1.0,-1.0,0.84,13.92,999.0,3.8760000000000003,False,False,False,False,0
9.6,1,-75.44,-1.6,5.2,21,-2.85,10101,0.0,10.44,2.85,5.2,2.0076923076923077,1.56,False,False,True,False,1
9.6,2,11.79,1.6,4.3,14,-2.0,-1,-1.0,-1.0,2.0,5.3,999.0,1.29,False,False,False,False,0
9.6,3,25.78,1.6,4.98,14,-1.61,2,4.3,8.99,1.61,0.6800000000000006,13.220588235294107,1.4940000000000002,False,False,False,False,1
9.6,4,-1.6,21.74,11.34,16,2.25,-1,-1.0,-1.0,0.0,12.34,999.0,3.4019999999999997,False,False,False,False,0
9.7,0,-43.5,-1.6,12.68,21,-2.42,-1,-1.0,-1.0,2.42,13.68,999.0,3.8040000000000003,False,False,False,False,0
9.7,1,-74.95,-1.6,4.95,21,-2.45,10101,0.0,9.95,2.45,4.95,2.01010101010101,1.4849999999999999,False,False,True,False,1
9.7,2,11.38,1.6,4.1,14,-2.0,-1,-1.0,-1.0,2.0,5.1,999.0,1.23,False,False,False,False,0
9.7,3,25.3,1.6,4.88,14,-0.99,2,4.1,8.91,0.99,0.7800000000000002,11.42307692307692,1.464,False,False,False,False,1
9.7,4,-1.6,20.63,11.06,16,-2.78,-1,-1.0,-1.0,2.78,12.06,999.0,3.3180000000000005,False,False,False,False,0
9.8,0,-42.26,-1.6,12.43,21,-2.53,-1,-1.0,-1.0,2.53,13.43,999.0,3.7289999999999996,False,False,False,False,0
9.8,1,-74.47,-1.6,4.79,21,-1.61,10101,0.0,9.47,1.61,4.79,1.9770354906054282,1.4369999999999998,False,False,True,False,1
9.8,2,10.07,1.6,13.1,14,90.0,-1,-1.0,-1.0,0.0,14.1,999.0,3.93,False,False,False,False,0
9.8,4,-1.6,19.48,11.52,16,4.53,-1,-1.0,-1.0,0.0,12.52,999.0,3.4559999999999995,False,False,False,False,0
9.9,0,-40.96,-1.6,12.97,21,5.46,-1,-1.0,-1.0,0.0,13.97,999.0,3.8910000000000005,False,False,False,False,0
9.9,1,-74.01,-1.6,4.54,21,-2.5,10101,0.0,9.01,2.5,4.54,1.9845814977973568,1.362,False,False,True,False,1
9.9,2,8.57,1.6,15.04,14,19.39,-1,-1.0,-1.0,0.0,16.04,999.0,4.5120000000000005,False,False,False,False,0
9.9,4,-1.6,18.38,11.02,16,-4.97,-1,-1.0,-1.0,4.97,12.02,999.0,3.3059999999999996,True,False,False,False,0
10.0,0,-39.68,-1.6,12.8,21,-1.74,-1,-1.0,-1.0,1.74,13.8,999.0,3.84,False,False,False,False,0
10.0,1,-73.58,-1.6,4.34,21,-2.02,10101,0.0,8.58,2.02,4.34,1.976958525345622,1.302,False,False,True,False,1
10.0,2,7.09,1.58,14.84,9,-2.0,-1,-1.0,-1.0,2.0,15.84,999.0,4.452,False,False,False,False,0
10.0,4,-1.6,17.23,11.46,16,4.43,-1,-1.0,-1.0,0.0,12.46,999.0,3.4380000000000006,False,False,False,False,0
10.1,0,-38.42,-1.6,12.59,21,-2.07,-1,-1.0,-1.0,2.07,13.59,999.0,3.7769999999999997,False,False,False,False,0
10.1,1,-73.17,-1.6,4.06,21,-2.83,10101,0.0,8.17,2.83,4.06,2.012315270935961,1.218,False,False,True,False,1
10.1,2,5.63,1.38,14.7,9,-1.35,-1,-1.0,-1.0,1.35,15.7,999.0,4.41,False,False,False,False,0
10.1,4,-1.6,16.11,11.18,16,-2.78,-1,-1.0,-1.0,2.78,12.18,999.0,3.3539999999999996,False,False,False,False,0
10.2,0,-37.14,-1.6,12.84,21,2.45,-1,-1.0,-1.0,0.0,13.84,999.0,3.8520000000000003,False,False,False,False,0
10.2,1,-72.79,1.6,3.85,20,-2.04,-1,-1.0,-1.0,2.04,4.85,999.0,1.155,False,False,False,False,0
10.2,2,4.18,1.17,14.59,9,-1.08,-1,-1.0,-1.0,1.08,15.59,999.0,4.377000000000001,False,False,False,False,0
10.3,0,-35.89,-1.6,12.5,21,-3.41,-1,-1.0,-1.0,3.41,13.5,999.0,3.75,False,False,False,False,0
10.3,1,-72.38,1.6,4.03,20,1.78,-1,-1.0,-1.0,0.0,5.03,999.0,1.209,False,False,False,False,0
10.3,2,2.8,0.72,14.89,9,2.93,-1,-1.0,-1.0,0.0,15.89,999.0,4.4670000000000005,False,False,False,False,0
10.4,0,-34.64,-1.6,12.52,21,0.27,-1,-1.0,-1.0,0.0,13.52,999.0,3.7560000000000002,False,False,False,False,0
10.4,1,-71.97,1.6,4.16,20,1.3,-1,-1.0,-1.0,0.0,5.16,999.0,1.2480000000000002,False,False,False,False,0
10.4,2,1.51,-0.05,14.99,9,1.03,-1,-1.0,-1.0,0.0,15.99,999.0,4.497,False,False,False,False,0
10.4,3,20.27,1.6,7.24,14,-1.37,-1,-1.0,-1.0,1.37,8.24,999.0,2.1719999999999997,False,False,False,False,0
10.5,0,-33.35,-1.6,12.87,21,3.49,-1,-1.0,-1.0,0.0,13.87,999.0,3.8609999999999998,False,False,False,False,0
10.5,1,-71.54,1.6,4.29,20,1.34,-1,-1.0,-1.0,0.0,5.29,999.0,1.287,False,False,False,False,0
10.5,2,0.39,-0.96,14.79,9,-2.0,-1,-1.0,-1.0,2.0,15.79,999.0,4.436999999999999,False,False,False,False,0
10.5,3,19.56,1.6,7.04,14,-2.0,-1,-1.0,-1.0,2.0,8.04,999.0,2.112,False,False,False,False,0
10.6,0,-32.1,-1.6,12.53,21,-3.41,-1,-1.0,-1.0,3.41,13.53,999.0,3.7589999999999995,False,False,False,False,0
10.6,1,-71.09,1.6,4.48,20,1.85,-1,-1.0,-1.0,0.0,5.48,999.0,1.3440000000000003,False,False,False,False,0
10.6,2,-0.38,-2.24,14.89,9,1.02,-1,-1.0,-1.0,0.0,15.89,999.0,4.4670000000000005,False,False,False,False,0
10.6,3,18.88,1.6,6.86,14,-1.81,-1,-1.0,-1.0,1.81,7.86,999.0,2.0580000000000003,False,False,False,False,0
10.7,0,-30.83,-1.6,12.69,21,1.63,-1,-1.0,-1.0,0.0,13.69,999.0,3.8069999999999995,False,False,False,False,0
10.7,1,-70.63,1.6,4.63,20,1.52,-1,-1.0,-1.0,0.0,5.63,999.0,1.3889999999999998,False,False,False,False,0
10.7,2,-1.07,-3.52,14.69,9,-2.0,-1,-1.0,-1.0,2.0,15.69,999.0,4.407,False,False,False,False,0
10.7,3,18.21,1.6,6.66,14,-2.0,-1,-1.0,-1.0,2.0,7.66,999.0,1.9980000000000002,False,False,False,False,0
10.8,0,-29.59,-1.6,12.34,21,-3.5,-1,-1.0,-1.0,3.5,13.34,999.0,3.702,False,False,False,False,0
10.8,1,-70.15,1.6,4.8,20,1.68,-1,-1.0,-1.0,0.0,5.8,999.0,1.44,False,False,False,False,0
10.8,2,-1.28,-4.95,14.49,9,-2.0,-1,-1.0,-1.0,2.0,15.49,999.0,4.347,False,False,False,False,0
10.8,3,17.56,1.6,6.46,14,-2.0,-1,-1.0,-1.0,2.0,7.46,999.0,1.9380000000000002,False,False,False,False,0
10.9,0,-28.4,-1.6,11.99,21,-3.5,-1,-1.0,-1.0,3.5,12.99,999.0,3.5970000000000004,False,False,False,False,0
10.9,1,-69.65,1.6,4.97,20,1.68,-1,-1.0,-1.0,0.0,5.97,999.0,1.491,False,False,False,False,0
10.9,2,-1.49,-6.43,14.96,9,4.72,-1,-1.0,-1.0,0.0,15.96,999.0,4.4879999999999995,False,False,False,False,0
10.9,3,16.94,1.6,6.26,14,-2.0,-1,-1.0,-1.0,2.0,7.26,999.0,1.8780000000000001,False,False,False,False,0
11.0,0,-27.23,-1.6,11.65,21,-3.43,-1,-1.0,-1.0,3.43,12.65,999.0,3.495,False,False,False,False,0
11.0,1,-69.14,1.6,5.08,20,1.13,-1,-1.0,-1.0,0.0,6.08,999.0,1.524,False,False,False,False,0
11.0,2,-1.6,-7.9,14.76,18,-2.0,-1,-1.0,-1.0,2.0,15.76,999.0,4.428,False,False,False,False,0
11.0,3,16.33,1.6,6.06,14,-2.0,-1,-1.0,-1.0,2.0,7.06,999.0,1.818,False,False,False,False,0
11.0,9,1.6,-94.9,0.0,19,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
11.1,0,-26.08,-1.6,11.55,21,-0.96,-1,-1.0,-1.0,0.96,12.55,999.0,3.465,False,False,False,False,0
11.1,1,-68.62,1.6,5.25,20,1.67,-1,-1.0,-1.0,0.0,6.25,999.0,1.5750000000000002,False,False,False,False,0
11.1,2,-1.6,-9.39,14.88,18,1.12,-1,-1.0,-1.0,0.0,15.88,999.0,4.464,False,False,False,False,0
11.1,3,15.75,1.6,5.86,14,-2.0,-1,-1.0,-1.0,2.0,6.86,999.0,1.7580000000000002,False,False,False,False,0
11.1,9,1.6,-94.52,3.81,19,38.09,-1,-1.0,-1.0,0.0,4.8100000000000005,999.0,1.143,False,False,False,False,0
11.2,0,-24.95,-1.6,11.2,21,-3.5,-1,-1.0,-1.0,3.5,12.2,999.0,3.3599999999999994,False,False,False,False,0
11.2,1,-68.08,1.6,5.38,20,1.33,-1,-1.0,-1.0,0.0,6.38,999.0,1.614,False,False,False,False,0
11.2,2,-1.6,-10.89,14.96,18,0.82,-1,-1.0,-1.0,0.0,15.96,999.0,4.4879999999999995,False,False,False,False,0
11.2,3,15.18,1.6,5.66,14,-2.0,-1,-1.0,-1.0,2.0,6.66,999.0,1.6980000000000002,False,False,False,False,0
11.2,9,1.6,-93.77,7.48,19,36.72,-1,-1.0,-1.0,0.0,8.48,999.0,2.2439999999999998,False,False,False,False,0
11.3,0,-23.87,-1.6,10.89,21,-3.17,-1,-1.0,-1.0,3.17,11.89,999.0,3.267,False,False,False,False,0
11.3,1,-67.53,1.6,5.55,20,1.73,-1,-1.0,-1.0,0.0,6.55,999.0,1.6649999999999998,False,False,False,False,0
11.3,2,-1.6,-12.36,14.76,18,-2.0,-1,-1.0,-1.0,2.0,15.76,999.0,4.428,False,False,False,False,0
11.3,3,14.63,1.6,5.46,14,-2.0,-1,-1.0,-1.0,2.0,6.46,999.0,1.6380000000000001,False,False,False,False,0
11.3,9,1.6,-92.67,10.98,19,34.96,-1,-1.0,-1.0,0.0,11.98,999.0,3.2940000000000005,False,False,False,False,0
11.4,0,-22.81,-1.6,10.54,21,-3.5,-1,-1.0,-1.0,3.5,11.54,999.0,3.1619999999999995,False,False,False,False,0
11.4,1,-66.95,1.6,5.72,20,1.71,-1,-1.0,-1.0,0.0,6.72,999.0,1.7159999999999997,False,False,False,False,0
11.4,2,-1.6,-13.82,14.57,18,-1.88,-1,-1.0,-1.0,1.88,15.57,999.0,4.371,False,False,False,False,0
11.4,3,14.11,1.6,5.29,14,-1.74,-1,-1.0,-1.0,1.74,6.29,999.0,1.5870000000000002,False,False,False,False,0
11.4,5,-1.6,20.64,11.39,16,0.23,-1,-1.0,-1.0,0.0,12.39,999.0,3.417,False,False,False,False,0
11.4,9,1.6,-91.25,14.23,19,32.52,-1,-1.0,-1.0,0.0,15.23,999.0,4.269,False,False,False,False,0
11.5,0,-21.79,-1.6,10.19,21,-3.5,-1,-1.0,-1.0,3.5,11.19,999.0,3.0569999999999995,False,False,False,False,0
11.5,1,-66.36,1.6,5.89,20,1.64,-1,-1.0,-1.0,0.0,6.89,999.0,1.767,False,False,False,False,0
11.5,2,-1.6,-15.27,14.51,18,-0.61,-1,-1.0,-1.0,0.61,15.51,999.0,4.353,False,False,False,False,0
11.5,3,13.6,1.6,5.09,14,-2.0,-1,-1.0,-1.0,2.0,6.09,999.0,1.5270000000000001,False,False,False,False,0
11.5,5,-1.6,19.23,14.11,16,27.14,-1,-1.0,-1.0,0.0,15.11,999.0,4.2330000000000005,False,False,False,False,0
11.5,9,1.6,-89.85,13.96,19,-2.71,-1,-1.0,-1.0,2.71,14.96,999.0,4.188000000000001,False,False,False,False,0
11.6,0,-20.81,-1.6,9.84,21,-3.5,-1,-1.0,-1.0,3.5,10.84,999.0,2.952,False,False,False,False,0
11.6,1,-65.76,1.6,6.07,20,1.83,-1,-1.0,-1.0,0.0,7.07,999.0,1.821,False,False,False,False,0
11.6,2,-1.6,-16.76,14.85,18,3.36,-1,-1.0,-1.0,0.0,15.85,999.0,4.455,False,False,False,False,0
11.6,3,13.11,1.6,4.89,14,-2.0,-1,-1.0,-1.0,2.0,5.89,999.0,1.467,False,False,False,False,0
11.6,5,-1.6,17.79,14.43,16,3.28,-1,-1.0,-1.0,0.0,15.43,999.0,4.329000000000001,False,False,False,False,0
11.6,9,1.6,-88.44,14.15,19,1.96,-1,-1.0,-1.0,0.0,15.15,999.0,4.245,False,False,False,False,0
11.7,0,-19.86,-1.6,9.49,21,-3.5,-1,-1.0,-1.0,3.5,10.49,999.0,2.8470000000000004,False,False,False,False,0
11.7,1,-65.13,1.6,6.26,20,1.93,-1,-1.0,-1.0,0.0,7.26,999.0,1.8780000000000001,False,False,False,False,0
11.7,2,-1.6,-18.22,14.65,18,-2.0,-1,-1.0,-1.0,2.0,15.65,999.0,4.3950000000000005,False,False,False,False,0
11.7,3,12.64,1.6,4.69,14,-2.0,-1,-1.0,-1.0,2.0,5.69,999.0,1.407,False,False,False,False,0
11.7,5,-1.6,16.35,14.4,16,-0.31,-1,-1.0,-1.0,0.31,15.4,999.0,4.32,False,False,False,False,0
11.7,9,1.6,-87.02,14.19,19,0.41,-1,-1.0,-1.0,0.0,15.19,999.0,4.257,False,False,False,False,0
11.8,0,-18.95,-1.6,9.14,21,-3.5,-1,-1.0,-1.0,3.5,10.14,999.0,2.742,False,False,False,False,0
11.8,1,-64.49,1.6,6.38,20,1.2,-1,-1.0,-1.0,0.0,7.38,999.0,1.9140000000000001,False,False,False,False,0
11.8,2,-1.6,-19.7,14.82,18,1.69,-1,-1.0,-1.0,0.0,15.82,999.0,4.446,False,False,False,False,0
11.8,3,12.19,1.6,4.49,14,-2.0,-1,-1.0,-1.0,2.0,5.49,999.0,1.347,False,False,False,False,0
11.8,5,-1.6,14.93,14.25,16,-1.55,-1,-1.0,-1.0,1.55,15.25,999.0,4.275,False,False,False,False,0
11.8,9,1.6,-85.6,14.16,19,-0.34,-1,-1.0,-1.0,0.34,15.16,999.0,4.247999999999999,False,False,False,False,0
11.9,0,-18.07,-1.6,8.79,21,-3.5,-1,-1.0,-1.0,3.5,9.79,999.0,2.6369999999999996,False,False,False,False,0
11.9,1,-63.84,1.6,6.49,20,1.07,-1,-1.0,-1.0,0.0,7.49,999.0,1.947,False,False,False,False,0
11.9,2,-1.6,-21.16,14.62,18,-2.0,-1,-1.0,-1.0,2.0,15.62,999.0,4.386,False,False,False,False,0
11.9,3,11.76,1.6,4.29,14,-2.0,-1,-1.0,-1.0,2.0,5.29,999.0,1.287,False,False,False,False,0
11.9,5,-1.6,13.54,13.89,16,-3.56,-1,-1.0,-1.0,3.56,14.89,999.0,4.167,False,False,False,False,0
11.9,9,1.6,-84.24,13.65,19,-5.07,-1,-1.0,-1.0,5.07,14.65,999.0,4.095,True,False,False,False,0
12.0,0,-17.22,-1.6,8.44,21,-3.5,-1,-1.0,-1.0,3.5,9.44,999.0,2.532,False,False,False,False,0
12.0,1,-63.18,1.6,6.61,20,1.15,-1,-1.0,-1.0,0.0,7.61,999.0,1.983,False,False,False,False,0
12.0,2,-1.6,-22.64,14.8,18,1.88,-1,-1.0,-1.0,0.0,15.8,999.0,4.4399999999999995,False,False,False,False,0
12.0,3,11.35,1.6,4.09,14,-1.92,-1,-1.0,-1.0,1.92,5.09,999.0,1.2269999999999999,False,False,False,False,0
12.0,5,-1.6,12.14,13.94,16,0.46,-1,-1.0,-1.0,0.0,14.94,999.0,4.1819999999999995,False,False,False,False,0
12.0,9,1.6,-82.84,13.96,19,3.04,-1,-1.0,-1.0,0.0,14.96,999.0,4.188000000000001,False,False,False,False,0
12.1,0,-16.41,-1.6,8.12,21,-3.2,-1,-1.0,-1.0,3.2,9.12,999.0,2.436,False,False,False,False,0
12.1,1,-62.5,1.6,6.81,20,1.99,-1,-1.0,-1.0,0.0,7.81,999.0,2.0429999999999997,False,False,False,False,0
12.1,2,-1.6,-24.14,14.99,18,1.81,-1,-1.0,-1.0,0.0,15.99,999.0,4.497,False,False,False,False,0
