Time,VehicleId,Pos_x,Pos_y,Angle,Type,Speed,Lane,Slope,Acceleration,LeaderID,LeaderSpeed,LeaderGap
27.4,13,49.19,1.6,270,FastCar,2.89,east_left_0,0,-0.1,-1,-1,-1
27.4,14,-67.56,-1.6,90,type1,0.07,west_right_0,0,-0.05,10101,0,2.56
27.4,15,-1.6,80.13,180,SlowCar,3.32,north_down_0,0,0.38,12,1.02,10.4
27.4,16,-75.57,-1.6,90,type3,0.49,west_right_0,0,-0.36,14,0.07,3.01
27.4,17,60.02,1.6,270,type1,3.1,east_left_0,0,-0.65,13,2.89,5.83
27.4,18,1.6,-64.87,0,FastCar,3.4,south_up_0,0,-0.1,-1,-1,-1
27.4,19,1.6,-75.93,0,type4,3.52,south_up_0,0,0.12,18,3.4,6.06
27.4,20,-84.06,-1.6,90,type2,1.02,west_right_0,0,-0.6,16,0.49,3.49
27.4,21,-1.6,89.82,180,type3,2.81,north_down_0,0,1.48,15,3.32,4.69
27.4,22,70.9,1.6,270,type2,3.2,east_left_0,0,-0.11,17,3.1,5.88
27.4,24,81.84,1.6,270,type4,3.44,east_left_0,0,0.59,22,3.2,5.93
27.4,27,92.74,1.6,270,type5,2.52,east_left_0,0,1.98,24,3.44,5.9
27.4,29,-1.6,-62.07,0,type3,14.88,south_down_0,0,-1.78,-1,-1,-1
27.4,30,1.6,-87.83,0,type4,4.27,south_up_0,0,-1.75,19,3.52,6.91
27.4,8,-42.51,-1.6,90,SlowCar,6.26,west_right_0,0,0.35,-1,-1,-1
27.4,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.26,12.49
27.4,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
27.5,1,1.6,76.35,0,type5,9.96,north_up_0,0,-0.27,-1,-1,-1
27.5,11,1.6,50.64,180,type2,15.51,north_up_0,0,5.02,1,9.96,20.7
27.5,12,-1.6,64.62,180,type5,1.16,north_down_0,0,1.39,11111,0,9.62
27.5,13,48.9,1.6,270,FastCar,2.88,east_left_0,0,-0.1,-1,-1,-1
27.5,14,-67.56,-1.6,90,type1,0.06,west_right_0,0,-0.06,10101,0,2.56
27.5,15,-1.6,79.8,180,SlowCar,3.36,north_down_0,0,0.34,12,1.16,10.18
27.5,16,-75.52,-1.6,90,type3,0.47,west_right_0,0,-0.19,14,0.06,2.97
27.5,17,59.72,1.6,270,type1,3.01,east_left_0,0,-0.93,13,2.88,5.82
27.5,18,1.6,-64.53,0,FastCar,3.39,south_up_0,0,-0.1,-1,-1,-1
27.5,19,1.6,-75.59,0,type4,3.39,south_up_0,0,-1.33,18,3.39,6.06
27.5,20,-83.96,-1.6,90,type2,0.94,west_right_0,0,-0.8,16,0.47,3.44
27.5,21,-1.6,89.55,180,type3,2.74,north_down_0,0,-0.7,15,3.36,4.75
27.5,22,70.57,1.6,270,type2,3.32,east_left_0,0,1.13,17,3.01,5.85
27.5,24,81.51,1.6,270,type4,3.26,east_left_0,0,-1.75,22,3.32,5.94
27.5,27,92.48,1.6,270,type5,2.6,east_left_0,0,0.77,24,3.26,5.97
27.5,29,-1.6,-60.6,0,type3,14.69,south_down_0,0,-1.89,-1,-1,-1
27.5,30,1.6,-87.41,0,type4,4.23,south_up_0,0,-0.46,19,3.39,6.82
27.5,8,-41.88,-1.6,90,SlowCar,6.29,west_right_0,0,0.3,-1,-1,-1
27.5,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.29,13.12
27.5,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
27.6,1,1.6,77.34,0,type5,9.94,north_up_0,0,-0.15,-1,-1,-1
27.6,11,1.6,49.13,180,type2,15.13,north_up_0,0,-3.75,1,9.94,23.21
27.6,12,-1.6,64.49,180,type5,1.35,north_down_0,0,1.88,11111,0,9.49
27.6,13,48.61,1.6,270,FastCar,2.87,east_left_0,0,-0.1,-1,-1,-1
27.6,14,-67.55,-1.6,90,type1,0.05,west_right_0,0,-0.08,10101,0,2.55
27.6,15,-1.6,79.47,180,SlowCar,3.32,north_down_0,0,-0.32,12,1.35,9.98
27.6,16,-75.48,-1.6,90,type3,0.43,west_right_0,0,-0.4,14,0.05,2.93
27.6,17,59.41,1.6,270,type1,3.06,east_left_0,0,0.5,13,2.87,5.8
27.6,18,1.6,-64.19,0,FastCar,3.38,south_up_0,0,-0.1,-1,-1,-1
27.6,19,1.6,-75.25,0,type4,3.4,south_up_0,0,0.04,18,3.38,6.05
27.6,20,-83.87,-1.6,90,type2,0.92,west_right_0,0,-0.2,16,0.43,3.39
27.6,21,-1.6,89.27,180,type3,2.82,north_down_0,0,0.84,15,3.32,4.8
27.6,22,70.25,1.6,270,type2,3.22,east_left_0,0,-0.97,17,3.06,5.84
27.6,24,81.17,1.6,270,type4,3.42,east_left_0,0,1.62,22,3.22,5.92
27.6,27,92.22,1.6,270,type5,2.63,east_left_0,0,0.31,24,3.42,6.05
27.6,29,-1.6,-59.15,0,type3,14.5,south_down_0,0,-1.94,-1,-1,-1
27.6,30,1.6,-86.99,0,type4,4.24,south_up_0,0,0.13,19,3.4,6.74
27.6,8,-41.24,-1.6,90,SlowCar,6.33,west_right_0,0,0.42,-1,-1,-1
27.6,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.33,13.76
27.6,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
27.7,1,1.6,78.34,0,type5,9.92,north_up_0,0,-0.2,-1,-1,-1
27.7,11,1.6,47.59,180,type2,15.42,north_up_0,0,2.9,1,9.92,25.75
27.7,12,-1.6,64.34,180,type5,1.5,north_down_0,0,1.51,11111,0,9.34
27.7,13,48.33,1.6,270,FastCar,2.86,east_left_0,0,-0.1,-1,-1,-1
27.7,14,-67.55,-1.6,90,type1,0.05,west_right_0,0,-0.04,10101,0,2.55
27.7,15,-1.6,79.13,180,SlowCar,3.31,north_down_0,0,-0.18,12,1.5,9.8
27.7,16,-75.44,-1.6,90,type3,0.39,west_right_0,0,-0.35,14,0.05,2.9
27.7,17,59.1,1.6,270,type1,3.11,east_left_0,0,0.54,13,2.86,5.78
27.7,18,1.6,-63.86,0,FastCar,3.37,south_up_0,0,-0.1,-1,-1,-1
27.7,19,1.6,-74.9,0,type4,3.47,south_up_0,0,0.7,18,3.37,6.04
27.7,20,-83.79,-1.6,90,type2,0.86,west_right_0,0,-0.69,16,0.39,3.35
27.7,21,-1.6,88.98,180,type3,2.85,north_down_0,0,0.26,15,3.31,4.85
27.7,22,69.92,1.6,270,type2,3.26,east_left_0,0,0.44,17,3.11,5.82
27.7,24,80.83,1.6,270,type4,3.39,east_left_0,0,-0.32,22,3.26,5.91
27.7,27,91.94,1.6,270,type5,2.74,east_left_0,0,1.09,24,3.39,6.11
27.7,29,-1.6,-57.72,0,type3,14.3,south_down_0,0,-1.97,-1,-1,-1
27.7,30,1.6,-86.57,0,type4,4.19,south_up_0,0,-0.45,19,3.47,6.67
27.7,8,-40.61,-1.6,90,SlowCar,6.36,west_right_0,0,0.33,-1,-1,-1
27.7,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.36,14.39
27.7,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
27.8,1,1.6,79.33,0,type5,9.9,north_up_0,0,-0.19,-1,-1,-1
27.8,11,1.6,46.06,180,type2,15.3,north_up_0,0,-1.26,1,9.9,28.27
27.8,12,-1.6,64.17,180,type5,1.62,north_down_0,0,1.21,11111,0,9.17
27.8,13,48.04,1.6,270,FastCar,2.85,east_left_0,0,-0.1,-1,-1,-1
27.8,14,-67.54,-1.6,90,type1,0.04,west_right_0,0,-0.04,10101,0,2.54
27.8,15,-1.6,78.81,180,SlowCar,3.27,north_down_0,0,-0.39,12,1.62,9.63
27.8,16,-75.4,-1.6,90,type3,0.37,west_right_0,0,-0.25,14,0.04,2.86
27.8,17,58.8,1.6,270,type1,3.01,east_left_0,0,-0.98,13,2.85,5.76
27.8,18,1.6,-63.52,0,FastCar,3.36,south_up_0,0,-0.1,-1,-1,-1
27.8,19,1.6,-74.56,0,type4,3.37,south_up_0,0,-1,18,3.36,6.04
27.8,20,-83.71,-1.6,90,type2,0.82,west_right_0,0,-0.36,16,0.37,3.3
27.8,21,-1.6,88.7,180,type3,2.79,north_down_0,0,-0.52,15,3.27,4.9
27.8,22,69.6,1.6,270,type2,3.24,east_left_0,0,-0.22,17,3.01,5.8
27.8,24,80.5,1.6,270,type4,3.31,east_left_0,0,-0.78,22,3.24,5.9
27.8,27,91.67,1.6,270,type5,2.77,east_left_0,0,0.31,24,3.31,6.17
27.8,29,-1.6,-56.31,0,type3,14.1,south_down_0,0,-1.99,-1,-1,-1
27.8,30,1.6,-86.15,0,type4,4.13,south_up_0,0,-0.64,19,3.37,6.59
27.8,8,-39.97,-1.6,90,SlowCar,6.39,west_right_0,0,0.29,-1,-1,-1
27.8,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.39,15.03
27.8,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
27.9,1,1.6,80.32,0,type5,9.99,north_up_0,0,0.88,-1,-1,-1
27.9,11,1.6,44.54,180,type2,15.24,north_up_0,0,-0.54,1,9.99,30.79
27.9,12,-1.6,64,180,type5,1.78,north_down_0,0,1.61,11111,0,9
27.9,13,47.76,1.6,270,FastCar,2.84,east_left_0,0,-0.1,-1,-1,-1
27.9,14,-67.54,-1.6,90,type1,0.04,west_right_0,0,-0.04,10101,0,2.54
27.9,15,-1.6,78.48,180,SlowCar,3.24,north_down_0,0,-0.29,12,1.78,9.49
27.9,16,-75.37,-1.6,90,type3,0.34,west_right_0,0,-0.29,14,0.04,2.83
27.9,17,58.5,1.6,270,type1,3.01,east_left_0,0,0.02,13,2.84,5.74
27.9,18,1.6,-63.19,0,FastCar,3.35,south_up_0,0,-0.1,-1,-1,-1
27.9,19,1.6,-74.22,0,type4,3.43,south_up_0,0,0.67,18,3.35,6.03
27.9,20,-83.63,-1.6,90,type2,0.8,west_right_0,0,-0.2,16,0.34,3.26
27.9,21,-1.6,88.42,180,type3,2.85,north_down_0,0,0.54,15,3.24,4.94
27.9,22,69.29,1.6,270,type2,3.15,east_left_0,0,-0.94,17,3.01,5.79
27.9,24,80.17,1.6,270,type4,3.3,east_left_0,0,-0.14,22,3.15,5.88
27.9,27,91.39,1.6,270,type5,2.78,east_left_0,0,0.17,24,3.3,6.22
27.9,29,-1.6,-54.92,0,type3,13.9,south_down_0,0,-1.99,-1,-1,-1
27.9,30,1.6,-85.75,0,type4,4.05,south_up_0,0,-0.78,19,3.43,6.53
27.9,8,-39.32,-1.6,90,SlowCar,6.43,west_right_0,0,0.37,-1,-1,-1
27.9,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.43,15.68
27.9,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
28,1,1.6,81.32,0,type5,9.96,north_up_0,0,-0.33,-1,-1,-1
28,11,1.6,42.98,180,type2,15.53,north_up_0,0,2.83,1,9.96,33.34
28,12,-1.6,63.8,180,type5,1.97,north_down_0,0,1.86,11111,0,8.8
28,13,47.47,1.6,270,FastCar,2.83,east_left_0,0,-0.09,-1,-1,-1
28,14,-67.53,-1.6,90,type1,0.03,west_right_0,0,-0.05,10101,0,2.53
28,15,-1.6,78.16,180,SlowCar,3.22,north_down_0,0,-0.23,12,1.97,9.36
28,16,-75.34,-1.6,90,type3,0.32,west_right_0,0,-0.23,14,0.03,2.8
28,17,58.2,1.6,270,type1,2.97,east_left_0,0,-0.47,13,2.83,5.73
28,18,1.6,-62.85,0,FastCar,3.34,south_up_0,0,-0.1,-1,-1,-1
28,19,1.6,-73.88,0,type4,3.39,south_up_0,0,-0.41,18,3.34,6.03
28,20,-83.55,-1.6,90,type2,0.74,west_right_0,0,-0.64,16,0.32,3.21
28,21,-1.6,88.14,180,type3,2.84,north_down_0,0,-0.1,15,3.22,4.97
28,22,68.97,1.6,270,type2,3.12,east_left_0,0,-0.25,17,2.97,5.77
28,24,79.85,1.6,270,type4,3.22,east_left_0,0,-0.81,22,3.12,5.87
28,27,91.11,1.6,270,type5,2.8,east_left_0,0,0.15,24,3.22,6.26
28,29,-1.6,-53.55,0,type3,13.7,south_down_0,0,-2,-1,-1,-1
28,30,1.6,-85.36,0,type4,3.85,south_up_0,0,-2.02,19,3.39,6.48
28,32,-94.9,-1.6,90,type1,0,west_right_0,0,0,20,0.74,6.35
28,34,1.6,-94.9,0,type5,0,south_up_0,0,0,30,3.85,4.54
28,8,-38.68,-1.6,90,SlowCar,6.46,west_right_0,0,0.32,-1,-1,-1
28,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.46,16.32
28,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
28.1,1,1.6,82.32,0,type5,9.99,north_up_0,0,0.36,-1,-1,-1
28.1,11,-1.6,41.46,180,type2,15.21,north_down_0,0,-3.17,29,13.5,98.66
28.1,12,-1.6,63.58,180,type5,2.17,north_down_0,0,1.98,11111,0,8.58
28.1,13,47.19,1.6,270,FastCar,2.82,east_left_0,0,-0.1,-1,-1,-1
28.1,14,-67.53,-1.6,90,type1,0.03,west_right_0,0,-0.04,10101,0,2.53
28.1,15,-1.6,77.84,180,SlowCar,3.2,north_down_0,0,-0.16,12,2.17,9.26
28.1,16,-75.31,-1.6,90,type3,0.28,west_right_0,0,-0.32,14,0.03,2.78
28.1,17,57.91,1.6,270,type1,2.92,east_left_0,0,-0.47,13,2.82,5.72
28.1,18,1.6,-62.52,0,FastCar,3.33,south_up_0,0,-0.1,-1,-1,-1
28.1,19,1.6,-73.53,0,type4,3.52,south_up_0,0,1.23,18,3.33,6.01
28.1,20,-83.48,-1.6,90,type2,0.68,west_right_0,0,-0.58,16,0.28,3.17
28.1,21,-1.6,87.85,180,type3,2.83,north_down_0,0,-0.07,15,3.2,5.01
28.1,22,68.66,1.6,270,type2,3.17,east_left_0,0,0.43,17,2.92,5.75
28.1,24,79.51,1.6,270,type4,3.37,east_left_0,0,1.52,22,3.17,5.85
28.1,27,90.82,1.6,270,type5,2.87,east_left_0,0,0.71,24,3.37,6.31
28.1,29,-1.6,-52.2,0,type3,13.5,south_down_0,0,-2,-1,-1,-1
28.1,30,1.6,-84.97,0,type4,3.9,south_up_0,0,0.48,19,3.52,6.44
28.1,32,-94.62,-1.6,90,type1,2.77,west_right_0,0,27.71,20,0.68,6.14
28.1,34,1.6,-94.88,0,type5,0.2,south_up_0,0,1.97,30,3.9,4.91
28.1,8,-38.03,-1.6,90,SlowCar,6.49,west_right_0,0,0.29,-1,-1,-1
28.1,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.49,16.97
28.1,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,11,15.21,3.54
28.2,1,1.6,83.32,0,type5,10,north_up_0,0,0.02,-1,-1,-1
28.2,11,-1.6,39.97,180,type2,14.95,north_down_0,0,-2.62,29,13.3,95.84
28.2,12,-1.6,63.35,180,type5,2.36,north_down_0,0,1.91,11111,0,8.35
28.2,13,46.91,1.6,270,FastCar,2.81,east_left_0,0,-0.1,-1,-1,-1
28.2,14,-67.53,-1.6,90,type1,0.03,west_right_0,0,-0.03,10101,0,2.53
28.2,15,-1.6,77.52,180,SlowCar,3.2,north_down_0,0,0.04,12,2.36,9.18
28.2,16,-75.28,-1.6,90,type3,0.26,west_right_0,0,-0.23,14,0.03,2.76
28.2,17,57.61,1.6,270,type1,3.01,east_left_0,0,0.86,13,2.81,5.7
28.2,18,1.6,-62.19,0,FastCar,3.32,south_up_0,0,-0.1,-1,-1,-1
28.2,19,1.6,-73.19,0,type4,3.43,south_up_0,0,-0.84,18,3.32,6
28.2,20,-83.42,-1.6,90,type2,0.65,west_right_0,0,-0.26,16,0.26,3.14
28.2,21,-1.6,87.57,180,type3,2.82,north_down_0,0,-0.15,15,3.2,5.05
28.2,22,68.35,1.6,270,type2,3.09,east_left_0,0,-0.71,17,3.01,5.74
28.2,24,79.18,1.6,270,type4,3.33,east_left_0,0,-0.42,22,3.09,5.83
28.2,27,90.54,1.6,270,type5,2.83,east_left_0,0,-0.42,24,3.33,6.36
28.2,29,-1.6,-50.87,0,type3,13.3,south_down_0,0,-2,-1,-1,-1
28.2,30,1.6,-84.59,0,type4,3.85,south_up_0,0,-0.47,19,3.43,6.4
28.2,32,-94.36,-1.6,90,type1,2.65,west_right_0,0,-1.21,20,0.65,5.94
28.2,34,1.6,-94.84,0,type5,0.39,south_up_0,0,1.98,30,3.85,5.25
28.2,8,-37.38,-1.6,90,SlowCar,6.53,west_right_0,0,0.38,-1,-1,-1
28.2,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.53,17.62
28.2,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,11,14.95,5.03
28.3,1,1.6,84.32,0,type5,9.98,north_up_0,0,-0.12,-1,-1,-1
28.3,11,-1.6,38.41,180,type2,15.56,north_down_0,0,6.11,29,13.1,92.97
28.3,12,-1.6,63.09,180,type5,2.51,north_down_0,0,1.49,11111,0,8.09
28.3,13,46.63,1.6,270,FastCar,2.8,east_left_0,0,-0.1,-1,-1,-1
28.3,14,-67.53,-1.6,90,type1,0.03,west_right_0,0,-0.02,10101,0,2.53
28.3,15,-1.6,77.2,180,SlowCar,3.21,north_down_0,0,0.08,12,2.51,9.11
28.3,16,-75.26,-1.6,90,type3,0.24,west_right_0,0,-0.23,14,0.03,2.73
28.3,17,57.32,1.6,270,type1,2.91,east_left_0,0,-0.92,13,2.8,5.69
28.3,18,1.6,-61.86,0,FastCar,3.31,south_up_0,0,-0.1,-1,-1,-1
28.3,19,1.6,-72.85,0,type4,3.36,south_up_0,0,-0.69,18,3.31,5.99
28.3,20,-83.36,-1.6,90,type2,0.63,west_right_0,0,-0.23,16,0.24,3.1
28.3,21,-1.6,87.28,180,type3,2.94,north_down_0,0,1.21,15,3.21,5.08
28.3,22,68.04,1.6,270,type2,3.07,east_left_0,0,-0.29,17,2.91,5.72
28.3,23,-1.6,94.9,180,type1,0,north_down_0,0,0,21,2.94,2.62
28.3,24,78.86,1.6,270,type4,3.21,east_left_0,0,-1.15,22,3.07,5.81
28.3,27,90.26,1.6,270,type5,2.83,east_left_0,0,0.03,24,3.21,6.4
28.3,29,-1.6,-49.56,0,type3,13.1,south_down_0,0,-2,-1,-1,-1
28.3,30,1.6,-84.2,0,type4,3.88,south_up_0,0,0.33,19,3.36,6.35
28.3,32,-94.11,-1.6,90,type1,2.5,west_right_0,0,-1.47,20,0.63,5.75
28.3,34,1.6,-94.78,0,type5,0.57,south_up_0,0,1.79,30,3.88,5.58
28.3,8,-36.72,-1.6,90,SlowCar,6.57,west_right_0,0,0.36,-1,-1,-1
28.3,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.57,18.28
28.3,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,11,15.56,6.59
28.4,1,1.6,85.31,0,type5,9.96,north_up_0,0,-0.26,-1,-1,-1
28.4,11,-1.6,36.9,180,type2,15.14,north_down_0,0,-4.2,29,12.9,90.17
28.4,12,-1.6,62.83,180,type5,2.68,north_down_0,0,1.74,11111,0,7.83
28.4,13,46.35,1.6,270,FastCar,2.79,east_left_0,0,-0.1,-1,-1,-1
28.4,14,-67.52,-1.6,90,type1,0.02,west_right_0,0,-0.02,10101,0,2.52
28.4,15,-1.6,76.88,180,SlowCar,3.22,north_down_0,0,0.06,12,2.68,9.05
28.4,16,-75.24,-1.6,90,type3,0.23,west_right_0,0,-0.12,14,0.02,2.71
28.4,17,57.02,1.6,270,type1,2.99,east_left_0,0,0.77,13,2.79,5.67
28.4,18,1.6,-61.53,0,FastCar,3.3,south_up_0,0,-0.1,-1,-1,-1
28.4,19,1.6,-72.51,0,type4,3.4,south_up_0,0,0.38,18,3.3,5.98
28.4,20,-83.3,-1.6,90,type2,0.58,west_right_0,0,-0.44,16,0.23,3.06
28.4,21,-1.6,86.99,180,type3,2.9,north_down_0,0,-0.38,15,3.22,5.11
28.4,22,67.73,1.6,270,type2,3.14,east_left_0,0,0.75,17,2.99,5.71
28.4,23,-1.6,94.79,180,type1,1.05,north_down_0,0,10.53,21,2.9,2.81
28.4,24,78.53,1.6,270,type4,3.26,east_left_0,0,0.46,22,3.14,5.8
28.4,27,89.97,1.6,270,type5,2.91,east_left_0,0,0.81,24,3.26,6.44
28.4,29,-1.6,-48.27,0,type3,12.9,south_down_0,0,-2,-1,-1,-1
28.4,30,1.6,-83.83,0,type4,3.69,south_up_0,0,-1.94,19,3.4,6.32
28.4,32,-93.86,-1.6,90,type1,2.46,west_right_0,0,-0.4,20,0.58,5.56
28.4,34,1.6,-94.71,0,type5,0.74,south_up_0,0,1.69,30,3.69,5.88
28.4,8,-36.06,-1.6,90,SlowCar,6.59,west_right_0,0,0.28,-1,-1,-1
28.4,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.59,18.94
28.4,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,11,15.14,8.1
28.5,1,1.6,86.31,0,type5,9.95,north_up_0,0,-0.09,-1,-1,-1
28.5,11,-1.6,35.38,180,type2,15.21,north_down_0,0,0.72,29,12.7,87.38
28.5,12,-1.6,62.54,180,type5,2.83,north_down_0,0,1.52,11111,0,7.54
28.5,13,46.07,1.6,270,FastCar,2.78,east_left_0,0,-0.1,-1,-1,-1
28.5,14,-67.52,-1.6,90,type1,0.02,west_right_0,0,-0.03,10101,0,2.52
28.5,15,-1.6,76.56,180,SlowCar,3.23,north_down_0,0,0.12,12,2.83,9.01
28.5,16,-75.22,-1.6,90,type3,0.21,west_right_0,0,-0.19,14,0.02,2.7
28.5,17,56.73,1.6,270,type1,2.88,east_left_0,0,-1.11,13,2.78,5.66
28.5,18,1.6,-61.2,0,FastCar,3.29,south_up_0,0,-0.1,-1,-1,-1
28.5,19,1.6,-72.18,0,type4,3.34,south_up_0,0,-0.58,18,3.29,5.98
28.5,20,-83.24,-1.6,90,type2,0.55,west_right_0,0,-0.3,16,0.21,3.03
28.5,21,-1.6,86.71,180,type3,2.83,north_down_0,0,-0.73,15,3.23,5.15
28.5,22,67.41,1.6,270,type2,3.12,east_left_0,0,-0.21,17,2.88,5.68
28.5,23,-1.6,94.68,180,type1,1.17,north_down_0,0,1.17,21,2.83,2.97
28.5,24,78.2,1.6,270,type4,3.25,east_left_0,0,-0.09,22,3.12,5.79
28.5,27,89.68,1.6,270,type5,2.88,east_left_0,0,-0.35,24,3.25,6.47
28.5,29,-1.6,-47,0,type3,12.7,south_down_0,0,-2,-1,-1,-1
28.5,30,1.6,-83.47,0,type4,3.64,south_up_0,0,-0.47,19,3.34,6.29
28.5,32,-93.62,-1.6,90,type1,2.36,west_right_0,0,-0.99,20,0.55,5.38
28.5,34,1.6,-94.62,0,type5,0.9,south_up_0,0,1.57,30,3.64,6.15
28.5,8,-35.4,-1.6,90,SlowCar,6.63,west_right_0,0,0.32,-1,-1,-1
28.5,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.63,19.6
28.5,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,11,15.21,9.62
28.6,1,1.6,87.31,0,type5,9.99,north_up_0,0,0.46,-1,-1,-1
28.6,11,-1.6,33.82,180,type2,15.51,north_down_0,0,3.02,29,12.5,84.58
28.6,12,-1.6,62.25,180,type5,2.98,north_down_0,0,1.42,11111,0,7.25
28.6,13,45.79,1.6,270,FastCar,2.77,east_left_0,0,-0.1,-1,-1,-1
28.6,14,-67.52,-1.6,90,type1,0.02,west_right_0,0,-0.02,10101,0,2.52
28.6,15,-1.6,76.23,180,SlowCar,3.25,north_down_0,0,0.19,12,2.98,8.99
28.6,16,-75.2,-1.6,90,type3,0.19,west_right_0,0,-0.17,14,0.02,2.68
28.6,17,56.44,1.6,270,type1,2.94,east_left_0,0,0.56,13,2.77,5.64
28.6,18,1.6,-60.87,0,FastCar,3.28,south_up_0,0,-0.1,-1,-1,-1
28.6,19,1.6,-71.84,0,type4,3.33,south_up_0,0,-0.09,18,3.28,5.97
28.6,20,-83.19,-1.6,90,type2,0.52,west_right_0,0,-0.37,16,0.19,2.99
28.6,21,-1.6,86.41,180,type3,2.93,north_down_0,0,1.09,15,3.25,5.18
28.6,22,67.11,1.6,270,type2,3.06,east_left_0,0,-0.62,17,2.94,5.67
28.6,23,-1.6,94.55,180,type1,1.26,north_down_0,0,0.9,21,2.93,3.14
28.6,24,77.89,1.6,270,type4,3.15,east_left_0,0,-0.99,22,3.06,5.78
28.6,27,89.38,1.6,270,type5,2.97,east_left_0,0,0.93,24,3.15,6.49
28.6,29,-1.6,-45.75,0,type3,12.5,south_down_0,0,-2,-1,-1,-1
28.6,30,1.6,-83.1,0,type4,3.7,south_up_0,0,0.61,19,3.33,6.25
28.6,32,-93.4,-1.6,90,type1,2.23,west_right_0,0,-1.3,20,0.52,5.21
28.6,34,1.6,-94.51,0,type5,1.05,south_up_0,0,1.48,30,3.7,6.42
28.6,8,-34.73,-1.6,90,SlowCar,6.66,west_right_0,0,0.36,-1,-1,-1
28.6,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.66,20.27
28.6,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,11,15.51,11.18
28.7,1,1.6,88.31,0,type5,9.99,north_up_0,0,-0.01,-1,-1,-1
28.7,11,-1.6,32.31,180,type2,15.13,north_down_0,0,-3.81,29,12.3,81.83
28.7,12,-1.6,61.93,180,type5,3.14,north_down_0,0,1.61,11111,0,6.93
28.7,13,45.52,1.6,270,FastCar,2.76,east_left_0,0,-0.1,-1,-1,-1
28.7,14,-67.52,-1.6,90,type1,0.02,west_right_0,0,-0.01,10101,0,2.52
28.7,15,-1.6,75.9,180,SlowCar,3.27,north_down_0,0,0.18,12,3.14,8.97
28.7,16,-75.18,-1.6,90,type3,0.17,west_right_0,0,-0.2,14,0.02,2.66
28.7,17,56.15,1.6,270,type1,2.87,east_left_0,0,-0.7,13,2.76,5.63
28.7,18,1.6,-60.55,0,FastCar,3.27,south_up_0,0,-0.1,-1,-1,-1
28.7,19,1.6,-71.51,0,type4,3.37,south_up_0,0,0.35,18,3.27,5.96
28.7,20,-83.14,-1.6,90,type2,0.47,west_right_0,0,-0.47,16,0.17,2.96
28.7,21,-1.6,86.11,180,type3,2.98,north_down_0,0,0.44,15,3.27,5.21
28.7,22,66.81,1.6,270,type2,3.02,east_left_0,0,-0.37,17,2.87,5.66
28.7,23,-1.6,94.41,180,type1,1.44,north_down_0,0,1.79,21,2.98,3.29
28.7,24,77.57,1.6,270,type4,3.19,east_left_0,0,0.41,22,3.02,5.76
28.7,27,89.08,1.6,270,type5,2.98,east_left_0,0,0.1,24,3.19,6.51
28.7,29,-1.6,-44.52,0,type3,12.3,south_down_0,0,-2,-1,-1,-1
28.7,30,1.6,-82.74,0,type4,3.62,south_up_0,0,-0.81,19,3.37,6.23
28.7,32,-93.19,-1.6,90,type1,2.1,west_right_0,0,-1.36,20,0.47,5.05
28.7,34,1.6,-94.39,0,type5,1.22,south_up_0,0,1.76,30,3.62,6.66
28.7,8,-34.06,-1.6,90,SlowCar,6.69,west_right_0,0,0.33,-1,-1,-1
28.7,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,8,6.69,20.94
28.7,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,11,15.13,12.69
28.8,1,1.6,89.3,0,type5,9.95,north_up_0,0,-0.43,-1,-1,-1
28.8,11,-1.6,30.81,180,type2,15.06,north_down_0,0,-0.76,29,12.1,79.12
28.8,12,-1.6,61.61,180,type5,3.2,north_down_0,0,0.58,11111,0,6.61
28.8,13,45.24,1.6,270,FastCar,2.75,east_left_0,0,-0.1,-1,-1,-1
