Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Deceleration,RelativeSpeed,TTC,SafeDistance,LanePrev,lane_opposite_change,SafeUnsafeOvertaking
96.24925002172705,33,-1.6,64.2201499956546,0.23850832826368878,16,15.0,0.0,2.7201499956545905,-0.2034333304363936,0.2034333304363936,0.23850832826368878,11.56243917230616,0.3785324023524353,16.0,False,1
54.2815770869728,40,-81.61184229130272,-1.6,0.09184229130271984,21,35.0,0.02,2.59184229130272,-0.07815770869728016,0.07815770869728016,0.07184229130271984,36.17096891377607,0.12629991517355663,21.0,False,1
114.7868250841869,38,-1.6,56.56722815934708,3.9371642346332942,16,36.77289817932848,4.533738907597089,7.360476763312702,-1.4996736344963604,1.4996736344963604,-0.5965746729637944,999.0,5.090093908678546,16.0,False,1
35.405211132860984,15,-1.6,57.96478886713901,1.0479155468556065,16,10111.0,0.0,2.9647888671390166,-0.43,0.43,1.0479155468556065,2.829249539212462,2.324899298626013,16.0,False,1
25.820423017789807,11,-1.6,57.51,0.01,16,10111.0,0.0,2.51,-0.01,0.01,0.01,250.99999999999997,0.015,16.0,False,1
36.06107982507456,30,85.40388075451939,1.6,2.5353189799249503,14,27.674594235735587,2.581113613994036,5.2106379598499,-0.6913514410661032,0.6913514410661032,-0.04579463406908563,999.0,4.683627574038221,14.0,False,1
46.13546882590416,22,29.97743740891501,1.6,1.226453117409584,14,17.0,1.1557437408915008,3.766453117409584,-0.25780314169891516,0.25780314169891516,0.07070937651808325,53.335244418838755,3.0190517663124474,14.0,False,1
35.60232111009301,15,-1.6,57.78791100091629,0.9447930227516332,16,10111.0,0.0,2.787911000916288,-0.43,0.43,0.9447930227516332,2.974769467618749,2.001675769103965,16.0,False,1
55.298011338786246,28,24.479532975174628,1.6,5.990192566795683,14,27.0,5.583592188836141,9.459198236188806,-2.9025915589035716,2.9025915589035716,0.40660037795954196,23.289195974648077,6.609258050908272,14.0,False,1
43.53918303429765,16,-67.70216339314047,-1.6,0.21216339314046992,21,10101.0,0.0,2.70216339314047,-0.2373676345660573,0.2373676345660573,0.21216339314046992,12.819023980838123,0.3076331720574313,21.0,False,1
56.68332714806731,30,28.399940621446234,1.6,5.326114616095187,14,27.870363497852573,4.8574109811166615,8.441303787340695,-2.00092544484968,2.00092544484968,0.4687036349785255,18.01652455933564,7.5713343006312055,14.0,False,1
97.52486674861728,38,-1.6,80.1925932759679,0.7625399754148149,16,36.0,0.3125399754148148,3.3400533005530866,-0.2848134480641975,0.2848134480641975,0.45,7.422340667895748,1.5155074223683584,16.0,False,1
45.71444985821681,22,30.523724759380798,1.6,1.2503420963301262,14,17.0,1.1621291784819328,3.8085550141783195,-0.5449425496241178,0.5449425496241178,0.08821291784819332,43.23812165520394,1.7576627728571788,14.0,False,1
40.46388784056065,33,-1.6,91.39028039859836,2.5088897275514777,16,25.0,0.6008336478318042,6.3986131029347595,-0.869446750766564,0.869446750766564,1.9080560797196737,3.3534020018330772,5.566598530718727,16.0,False,1
60.47990391788514,25,-1.6,71.52050240205287,0.02,16,23.0,0.0,2.52,-0.020502402052871453,0.020502402052871453,0.02,126.0,0.02983253264904285,16.0,False,1
104.69025102892925,54,-81.8938995884283,-1.6,0.3619497942141502,21,49.0,0.1190251028929249,2.8424372427676876,-0.29779917685660084,0.29779917685660084,0.24292469132122532,11.726094651555073,0.4641467653602415,21.0,False,1
34.220758800281594,15,-1.6,59.57471003952129,1.747544719831044,16,10111.0,0.0,4.574710039521292,-0.7764065194086543,0.7764065194086543,1.747544719831044,2.6177501708343454,3.735982389347628,16.0,False,1
100.76990771832794,39,-1.6,86.83902768450162,0.2360184563344115,16,38.0,0.09300922816720575,2.7330092281672056,-0.13699077183279426,0.13699077183279426,0.14300922816720577,19.128861859377956,0.3474220972803277,16.0,False,1
42.46955384740124,42,83.57176368961335,1.6,2.1230446152598765,14,31.0,2.025653538311852,5.083044615259877,-0.5482624613638275,0.5482624613638275,0.09739107694802479,52.314633488833564,4.2160624048674125,14.0,False,1
39.78333336224847,16,-72.1399999132546,-1.6,2.7897916279926744,21,10101.0,0.0,7.139999913254598,-1.8781249989156825,1.8781249989156825,2.7897916279926744,2.5673447750659983,4.9166723691915255,21.0,False,1
102.91496456497438,49,-74.44968320301194,-1.6,0.46968320301195315,21,35.0,2.5103167969880467,6.057094615447919,-0.4596832030119532,0.4596832030119532,-2.0406335939760933,999.0,-1.8006813809061315,21.0,False,1
37.637803560917625,25,-1.6,82.95870120659298,1.556504767510601,16,23.0,1.1702851236023633,4.200285123602363,-0.7742660535599594,0.7742660535599594,0.3862196439082376,10.885259232377386,2.1889467189605214,16.0,False,1
38.01318377131223,23,-1.6,73.36615704012216,1.00472649147511,16,21.0,0.5753856800407211,3.5940673029094983,-0.6388639618853709,0.6388639618853709,0.42934081143438874,8.370486873477697,1.247699979895795,16.0,False,1
42.98891618060301,33,-1.6,87.52775867357789,0.7555419096984934,16,25.0,0.13555419096984936,3.346650291638192,-0.552253607693465,0.552253607693465,0.6199877187286441,5.419540002136674,1.1751322940924767,16.0,False,1
51.7315635231537,19,1.6,-20.6054128602944,1.1703318394086808,19,18.0,0.9668436476846297,3.6736872953692594,-0.2898008963547915,0.2898008963547915,0.20348819172405117,18.43636575834225,2.682343805802235,19.0,False,1
82.09329819206738,25,-1.6,64.1760052711899,0.18600527118989252,16,15.0,0.0,2.6760052711898927,-0.2640210847595701,0.2640210847595701,0.18600527118989252,14.47490808050493,0.2530535580531775,16.0,False,1
102.71048705185072,43,-1.6,94.19895129481493,0.16,16,39.0,0.15,2.67,-0.04104870518507209,0.04104870518507209,0.010000000000000009,266.9999999999998,0.3232882868155387,16.0,False,1
94.06154162071398,33,-1.6,65.63999589307183,1.3346125413574197,16,15.0,0.0,4.139995893071828,-0.964608434429248,0.964608434429248,1.3346125413574197,3.1037793950423525,2.2633039430701545,16.0,False,1
28.240368817745665,32,-94.25907795563583,-1.6,2.5894467733815003,21,20.0,0.6419262364508668,5.863299246283234,-1.3149589261387327,1.3149589261387327,1.9475205369306337,3.0123332896252686,4.536114315959579,21.0,False,1
49.11630003377013,21,1.9709740424072606,3.077076281480615,5.067529673860781,7,17.734451641952802,2.3342862826062865,8.475462097954333,-2.874454028899207,2.874454028899207,2.733243391254495,3.8244547119613683,7.267594479684078,7.82520968286615,False,1
58.274100157369915,24,-1.6,-10.324940010491328,0.09505998950867244,18,32.0,0.0,2.5925899842630087,-0.12011997901734486,0.12011997901734486,0.09505998950867244,27.51287821296907,0.1328037486680522,18.0,False,1
42.74692417206223,34,1.6,-53.608805447272424,1.98,19,30.0,1.9973462086031115,4.9773462086031115,-0.5451144537471034,0.5451144537471034,-0.01734620860311158,999.0,3.6390736354713002,19.0,False,1
54.29406038096455,23,-1.6,64.91574163173426,0.9041577333248131,16,15.0,0.0,3.415741631734266,-0.7767315682401735,0.7767315682401735,0.9041577333248131,3.779869467390617,1.430706436724996,16.0,False,1
41.83139393386795,27,55.392854912330144,1.6,1.8837347599433936,14,24.0,1.8068606066132051,4.841853833254714,-0.6387279865849018,0.6387279865849018,0.07687415333018845,63.12990576354461,2.9259694887442347,14.0,False,1
60.15494459519011,33,-1.6,79.13450554048099,0.11,16,25.0,0.02,2.6045055404809894,-0.11703324288593561,0.11703324288593561,0.09,28.93895044978877,0.14510732448445107,16.0,False,1
64.5048179935109,36,-1.6,86.52,0.01,16,33.0,0.0,2.51,-0.01,0.01,0.01,250.99999999999997,0.015,16.0,False,1
104.55616633369429,60,-90.28945029967514,-1.6,0.8806835664139915,21,54.0,0.3943833666305702,3.341916833152851,-0.4809655345606129,0.4809655345606129,0.4863001997834212,6.894502842681241,1.4480343163356901,21.0,False,1
43.18053454501141,30,69.53221886101895,1.6,1.959752899551851,14,27.731719617108265,1.9170700957229339,4.602677760814529,-0.4868280382891735,0.4868280382891735,0.04268280382891716,108.48066062037161,3.990998706302526,14.0,False,1
124.10120020983501,57,-1.6,74.66375890885793,4.884093466228841,16,55.0,6.764573550162846,12.323727026883438,-1.6773531619680733,1.6773531619680733,-1.8804800839340048,999.0,5.401985354400773,16.0,False,1
34.49387828338967,15,-1.6,59.136257356022845,1.5836730299661974,16,10111.0,0.0,4.136257356022849,-0.5259860771978093,0.5259860771978093,1.5836730299661974,2.6118147260793063,3.976963334539176,16.0,False,1
95.6308278337582,36,-1.6,73.0091721662418,1.05714237195314,16,33.0,0.41766886649672014,3.59150329974508,-0.5240595885773203,0.5240595885773203,0.63947350545642,5.625471258219259,1.7224518205003587,16.0,False,1
45.40787676919871,25,45.954360012502605,1.6,1.490622319954478,14,23.252461490374596,1.406884627406351,4.133343854088191,-0.4135407733181593,0.4135407733181593,0.08373769254812709,49.413800167925785,2.7730467265117538,14.0,False,1
53.586212178076806,25,-1.6,75.87171199042335,2.3224090397308754,16,23.0,1.5406817328847922,5.139651475346236,-1.0117119904233478,1.0117119904233478,0.7817273068460832,6.58048132721193,3.457026806547444,16.0,False,1
103.71242669550654,49,-74.19751466089869,-1.6,0.2179288840822432,21,35.0,2.855799124569719,7.9643805242347625,-0.21751466089869184,0.21751466089869184,-2.6378702404874756,999.0,-2.528685742380093,21.0,False,1
43.55342079074457,24,-1.6,75.60694596171369,0.05538157707674692,16,22.076315415349384,0.015381577076746925,2.555381577076747,-0.04614473123024077,0.04614473123024077,0.039999999999999994,63.88453942691868,0.07538816007712859,16.0,False,1
83.82648489779895,36,-1.6,79.78543330621056,0.5333787755502607,16,33.0,0.23036514288518248,3.0363924082153386,-0.34314995931586023,0.34314995931586023,0.3030136326650782,10.034193675005554,0.7853367943967681,16.0,False,1
56.7987122326763,47,1.6,-51.13231798118266,1.8552790162534685,19,41.0,1.6927897476478326,4.417768284859105,-0.54,0.54,0.16248926860563576,27.223933905301788,3.3612845261865774,19.0,False,1
23.70684104849798,16,-80.88289737875505,-1.6,2.5883702175534293,21,14.0,1.873158951502017,6.13589537090121,-1.0410462909878975,1.0410462909878975,0.7152112660514122,8.584289516011113,3.990220412056275,21.0,False,1
28.42899779819925,16,-75.23420044036014,-1.6,0.22420044036014927,21,14.0,0.02,2.705650330270112,-0.12724944954981343,0.12724944954981343,0.20420044036014928,13.319422296378683,0.4080535362661883,21.0,False,1
34.46571606395432,14,28.364155960872292,1.6,2.4494211455651556,14,10.767283176766481,2.2705586111344536,5.260811798154812,-0.6769372660516038,0.6769372660516038,0.1788625344307018,32.79739114731902,4.9883026515353635,14.0,False,1
113.88045713447212,50,-27.284408609790017,-1.6,4.702401434965003,21,35.0,3.9495428655278726,7.329844293155987,-2.100602855256229,2.100602855256229,0.7528585694371303,9.868980849853905,6.057045315826997,21.0,False,1
94.10439654134687,33,-1.6,65.58472415038375,1.297362075191871,16,15.0,0.0,4.0847241503837415,-0.8687888195654517,0.8687888195654517,1.297362075191871,3.1487161068866443,2.2778440896776293,16.0,False,1
41.83972943849815,31,1.6,-50.86036726048479,2.1012922446642888,19,19.0,2.057087810206601,8.248196424628494,-1.1242044344576876,1.1242044344576876,0.04420443445768773,183.7158461926888,2.1772032825221173,19.0,False,1
63.534084983411056,40,1.6,-23.342201726053514,4.793316804680417,19,36.83719488780269,6.486176421069355,7.125255846241553,-1.9177437697548572,1.9177437697548572,-1.6928596163889373,999.0,4.349184037333933,19.0,False,1
94.91017451576946,33,-1.6,64.80287783896138,0.7638952905383251,16,15.0,0.0,3.302877838961379,-0.29593019369221674,0.29593019369221674,0.7638952905383251,4.342817791139328,1.7529295874348119,16.0,False,1
21.028155167374447,14,-77.72796209617798,-1.6,5.741456914189433,21,10101.0,0.0,12.727962096177983,-3.406601717586782,3.406601717586782,5.741456914189433,2.217373231121327,10.5892184446661,21.0,False,1
105.18781497497416,60,-89.8373110150155,-1.6,0.6136555075077527,21,54.0,0.3087814974974158,3.0936555075077528,-0.2975629949948315,0.2975629949948315,0.3048740100103369,10.163097660003773,0.9385979676164704,21.0,False,1
44.684838994115864,24,40.97291839456643,1.6,1.474567269533641,14,22.0,1.3545672695336408,4.0115161005884135,-0.347460520507044,0.347460520507044,0.1200000000000001,33.42930083823675,3.37193144758472,14.0,False,1
41.499065691970614,41,1.6,-76.63187781393479,2.541196204686171,19,37.0,2.442205547766465,5.256700876226318,-0.7345887592627917,0.7345887592627917,0.09899065691970602,53.84888875232029,4.50433338903096,19.0,False,1
62.24346587920334,33,-1.6,79.02188447069322,0.02,16,25.0,0.0,2.52,-0.02,0.02,0.02,126.0,0.03,16.0,False,1
64.29328221212394,50,-89.1106717787876,-1.6,0.10067177878760603,21,49.0,0.015335889393803011,2.595335889393803,-0.08533588939380302,0.08533588939380302,0.08533588939380302,30.51484966966034,0.14481698359601772,21.0,False,1
41.200836460750395,23,-1.6,71.72319392320826,0.16991635392496052,16,21.0,0.04663878464165352,2.6665551385666144,-0.15647149249157458,0.15647149249157458,0.12327756928330702,21.75302673667112,0.21740269722309588,16.0,False,1
49.432796625369484,34,64.51504693924932,1.6,1.4665593250738966,14,28.995974690271126,1.5399597469027113,4.0829978908559275,-0.3331589032450821,0.3331589032450821,-0.07340042182881464,999.0,3.227979803435679,14.0,False,1
33.05899460800303,32,-87.49479535478855,-1.6,3.568684031594919,21,16.0,0.0,7.494795354788548,-2.0688958939882447,2.0688958939882447,3.568684031594919,2.0997220246559243,6.704350114903039,21.0,False,1
63.354712841541485,36,-1.6,86.54,0.03,16,33.0,0.01,2.53,-0.019057431691702646,0.019057431691702646,0.019999999999999997,126.50000000000001,0.05141385246244603,16.0,False,1
64.85942461028236,50,-89.07,-1.6,0.06405753897176421,21,49.0,0.01,2.56,-0.07,0.07,0.05405753897176421,47.73756674409454,0.08353953944554526,21.0,False,1
31.596012637770208,32,-90.36119620866894,-1.6,0.3107974724459583,21,20.0,0.050398736222979156,2.7911962086689375,-0.2688037913310625,0.2688037913310625,0.26039873622297915,10.719352424384784,0.4403119992765786,21.0,False,1
61.17135078976919,30,-1.6,76.29756546163449,0.03,16,24.271350789769198,0.0,2.53,-0.02,0.02,0.03,84.33333333333333,0.0525,16.0,False,1
44.68947787692219,42,78.99405170505672,1.6,1.9435335650550016,14,31.0,1.882029835604446,4.86105221230778,-0.6076678252750088,0.6076678252750088,0.061503729450555614,79.23454338042328,3.3017414884249643,14.0,False,1
50.604395062613044,40,-83.19038518425631,-1.6,1.0182419749547824,21,35.0,0.5558518515201086,3.5254123452588044,-0.562390123434674,0.562390123434674,0.46239012343467384,7.623367480418062,1.3874111104642117,21.0,False,1
42.64418264055932,33,-1.6,87.81023562349661,0.959072151608476,16,25.0,0.173372603916102,3.5690721516084762,-0.405581735944068,0.405581735944068,0.785699547692374,4.554550389965289,1.9215262261622092,16.0,False,1
98.1173886753573,38,-1.6,79.81543622855348,0.5547833973928102,16,36.0,0.1923916986964051,3.10304452985708,-0.4176083013035949,0.4176083013035949,0.36239169869640514,8.57235391317304,0.7338350485458166,16.0,False,1
9.039315935216349,3,28.76983076278844,1.6,5.815299723088935,14,2.0,5.4213681295673,9.302307829152642,-2.0,2.0,0.39393159352163476,23.625125714495905,8.854060804325101,14.0,False,1
38.40457831831653,21,-1.6,64.56816867267338,0.4386265045050412,16,15.0,0.11954216816834706,2.958626504505041,-0.4503855315352885,0.4503855315352885,0.31908433633669414,9.273654644635402,0.5352770509290388,16.0,False,1
45.670024756238334,39,1.6,-62.82376424292893,2.2356988605656856,19,35.794353635606605,2.151680039351041,4.937943536356066,-0.7506587425125625,0.7506587425125625,0.08401882121464455,58.97809970777708,3.6360697485239397,19.0,False,1
87.22456452074515,36,-1.6,79.06,0.05,16,33.0,0.01,2.5475435479254855,-0.027369356223543542,0.027369356223543542,0.04,63.68858869813713,0.09328830472057058,16.0,False,1
48.215478375808054,44,82.41082484762308,1.6,1.735623643438588,14,42.0,1.6413474704450524,4.739866421909499,-0.5627951244579813,0.5627951244579813,0.09427617299353566,50.646936045263494,2.7796194929904687,14.0,False,1
60.12526212732198,33,-1.6,79.13747378726781,0.10873689363390084,16,25.0,0.02,2.6074737872678013,-0.1386320427051075,0.1386320427051075,0.08873689363390083,29.42629839855847,0.1345015843414606,16.0,False,1
61.70506722214546,49,-81.71898655557091,-1.6,0.23847983335636377,21,35.0,0.0,2.7189865555709094,-0.24847983335636378,0.24847983335636378,0.23847983335636377,11.410548146978348,0.35292113200422165,21.0,False,1
43.70324461737758,32,-75.74837769131122,-1.6,0.5693510765244855,21,16.0,0.18902661478672828,3.078702153048971,-0.27,0.27,0.3803244617377572,8.095192145791613,0.9806452130478011,21.0,False,1
46.304939764020006,36,-1.6,94.219259035397,0.13975301179899954,16,33.0,0.05975301179899952,2.639753011799,-0.07098795280400191,0.07098795280400191,0.08000000000000002,32.996912647487484,0.21843948363913337,16.0,False,1
84.93883726106824,38,-1.6,87.48928679409694,0.5809379724174115,16,36.0,0.2722325477863528,3.138348821679529,-0.35,0.35,0.30870542463105877,10.166301582073322,0.7916213523215256,16.0,False,1
64.16170525913019,36,-1.6,86.52382947408698,0.02,16,33.0,0.0,2.52,-0.02,0.02,0.02,126.0,0.03,16.0,False,1
82.46741384851141,36,-1.6,80.78258615148859,0.9797758454465757,16,33.0,0.6014051530210051,3.5230344605954342,-0.4930344605954343,0.4930344605954343,0.3783706924255707,9.312745125266797,1.3531189953542697,16.0,False,1
44.43817748304454,31,1.6,-42.50343986480461,1.8577952938158324,19,19.0,1.7740855122256176,6.377266224566806,-0.8011833281277633,0.8011833281277633,0.08370978159021462,75.80752896513755,2.4388879511371697,19.0,False,1
105.24137712466207,60,-89.80724258143586,-1.6,0.5975868626013815,21,54.0,0.31827542493241234,3.0817245750675877,-0.2772425814358661,0.2772425814358661,0.27931143766896915,11.324083835386025,0.935866381818048,21.0,False,1
65.33379269014829,59,1.6,-63.71510485349584,3.3666207309851717,19,53.0,3.571447972775408,6.061172358686438,-1.1836548831037983,1.1836548831037983,-0.20482724179023631,999.0,4.6148676612528625,19.0,False,1
41.64631971148307,29,69.02600540864503,1.6,2.1045691105806994,14,27.351436298064336,1.9845691105806995,4.771310576929119,-0.6921409254839164,0.6921409254839164,0.12000000000000002,39.76092147440932,3.3600493464031693,14.0,False,1
66.88703705285036,38,-1.6,94.010259258943,0.01,16,36.0,0.0,2.51,-0.01,0.01,0.01,250.99999999999997,0.015,16.0,False,1
39.854468739765856,25,-1.6,80.39794271686179,0.7951770867447151,16,23.0,0.42062396072130054,3.3066947954191868,-0.32544687397658545,0.32544687397658545,0.37455312602341456,8.832414119513954,1.3523517623436185,16.0,False,1
47.69510429724758,34,1.6,-42.20881226495436,1.8363644135781474,19,19.0,1.4519582811009684,11.611958281100968,-1.3060834377980632,1.3060834377980632,0.3844061324771791,30.27037485307009,1.6764876356523204,19.0,False,1
64.06621234406353,36,-1.6,86.53,0.02,16,33.0,0.0,2.52,-0.01662123440635288,0.01662123440635288,0.02,126.0,0.03337876559364712,16.0,False,1
73.71814534687915,55,24.813488667627922,1.6,6.537506852608075,14,53.25927658965596,5.5695928323775945,9.314719528909354,-3.6261222167677567,3.6261222167677567,0.9679140202304808,9.911653405603142,6.8706083807809195,14.0,False,1
97.88228067319108,39,-1.6,88.40320470502166,0.9480584871490457,16,38.0,0.6380584871490457,3.452573108936307,-0.24708773072356854,0.24708773072356854,0.31,11.13733260947196,2.208259087828319,16.0,False,1
61.06527225764493,30,1.6,5.370796900456495,6.818283485360522,11,31.0,2.4969852934275667,9.370165937539875,-5.154770966168463,5.154770966168463,4.321298191932955,2.191138337663053,8.88968178154043,11.0,False,1
54.92527755916251,24,-1.6,-7.71572165382252,2.62570875963311,18,32.0,0.7321946849212416,4.968236515549361,-2.1065969489531344,2.1065969489531344,1.8935140747118686,2.6246447657368868,3.558168879611676,14.637490162312842,False,1
105.08430811820807,60,-89.90941512907516,-1.6,0.63470756453758,21,54.0,0.30843081182080667,3.13470756453758,-0.40189729393064444,0.40189729393064444,0.3262767527167733,9.905789174172744,0.8287868642309995,21.0,False,1
41.627795438517225,42,86.91273016266646,1.6,2.165768957740832,14,32.56948859629306,2.23434214992602,5.154329804629704,-0.76434214992602,0.76434214992602,-0.068573192185188,999.0,3.041727819103964,14.0,False,1
114.38794559560273,50,-24.96264890011753,-1.6,4.315441483352922,21,35.0,3.442054404397274,6.879448283902581,-2.2147877590106138,2.2147877590106138,0.8733870789556477,7.955773177140894,5.104315437548708,21.0,False,1
44.27161381777143,23,-1.6,71.52,0.02,16,21.0,0.0,2.52,-0.01283861822285693,0.01283861822285693,0.02,126.0,0.037161381777143065,16.0,False,1
43.55697877625527,23,38.81189241213577,1.6,1.5211238729579237,14,19.84108752917252,1.4168060480162687,4.089759522841233,-0.5093256762252458,0.5093256762252458,0.10431782494165495,39.2097182057654,2.630730856473335,14.0,False,1
41.91107985015391,33,-1.6,88.64448820978453,1.394460074923045,16,25.0,0.268892014984609,4.247812164830699,-0.839004554430533,0.839004554430533,1.125568059938436,3.7740584646593756,2.3137860352391533,16.0,False,1
66.13119388821568,50,-89.02688061117843,-1.6,0.02,21,49.0,0.0,2.52,-0.02,0.02,0.02,126.0,0.03,21.0,False,1
53.08302770510054,40,-81.79424307372487,-1.6,0.23339445897989158,21,35.0,0.06169722948994578,2.7233944589798917,-0.22169722948994577,0.22169722948994577,0.17169722948994579,15.886851367336948,0.29466469703184256,21.0,False,1
56.03501239707685,33,-1.6,81.36448388380009,1.2394962808769456,16,25.0,0.712493801461576,3.992493801461576,-0.2640049588307392,0.2640049588307392,0.5270024794153696,7.5791197802862795,3.456355619198017,16.0,False,1
57.19472823201922,25,-1.6,71.8347391381282,0.2978967458621806,16,23.0,0.05368478453205161,2.7810543535961547,-0.34105980665064517,0.34105980665064517,0.24421196133012904,11.488656414114267,0.38566824115071713,16.0,False,1
57.85535916089787,27,0.404640839102129,-0.9185746574365936,1.9846408391021289,9,24.0,0.1489281678204258,4.800353510383832,-1.1496351885880902,1.1496351885880902,1.8357126712817031,2.6151514510169203,3.5817263766627834,9.0,False,1
22.79500020629162,11,-1.6,57.62733330582778,0.1373333058277839,16,10111.0,0.0,2.627333305827784,-0.17366665291389197,0.17366665291389197,0.1373333058277839,19.51151930235261,0.1920155805183693,16.0,False,1
55.776129778921835,48,1.6,-63.409165702824794,1.8961877172237198,19,47.0,1.9971494786630726,5.28237543444744,-0.6266859794339619,0.6266859794339619,-0.10096176143935284,999.0,3.0257135896375074,19.0,False,1
64.03073671839009,50,-89.14385265632198,-1.6,0.12692632816099045,21,49.0,0.02,2.6169263281609907,-0.10307367183900955,0.10307367183900955,0.10692632816099046,24.519537846901272,0.18557238043124047,21.0,False,1
55.395606259344476,49,-89.16043937406555,-1.6,0.12043937406555194,21,40.0,0.04,2.620439374065552,-0.09043937406555194,0.09043937406555194,0.08043937406555193,32.594998593541405,0.1606370923950503,21.0,False,1
26.647358948088407,20,-84.95474939378286,-1.6,1.3600044996580058,21,16.0,0.8289525785513753,3.905268604849165,-0.7610474214486248,0.7610474214486248,0.5310519211066306,7.364833948622762,1.7954247131481196,21.0,False,1
59.28421378503831,41,36.310464311718235,1.6,4.852946406901472,14,39.36202780501894,4.755595421978693,7.596566684951662,-2.083178562760589,2.083178562760589,0.09735098492277844,78.23598261921768,5.758791300714922,14.0,False,1
57.86026954455535,49,-89.03,-1.6,0.020993261386116274,21,40.0,0.0009932613861162731,2.520993261386116,-0.02,0.02,0.02,126.04966306930581,0.03124157673264534,21.0,False,1
38.084996200434645,17,33.58298482004574,1.6,1.9138413063181965,14,13.0,1.831500379956536,4.553841306318197,-0.8329772209150178,0.8329772209150178,0.08234092636166074,55.385157760830886,2.2907605772186423,14.0,False,1
60.680868938196824,49,-82.12339174326223,-1.6,0.6614786370819074,21,35.0,0.0,3.121478637081907,-0.6794815213765298,0.6794815213765298,0.6614786370819074,4.723429150115944,0.9998590494240897,21.0,False,1
26.48387883301696,20,-85.17579386717287,-1.6,1.439404014073441,21,16.0,0.918866641840673,3.999135327957057,-0.67865656941808,0.67865656941808,0.520537372232768,7.682358459148595,2.0513044860475147,21.0,False,1
103.61403622468447,54,-82.46590556107525,-1.6,0.7915782651893233,21,49.0,0.2400582142402924,3.245847346834954,-0.5230401018980618,0.5230401018980618,0.5515200509490309,5.918731554692544,1.1545130232942813,21.0,False,1
48.723095897014716,35,-76.50535615447794,-1.6,1.5261424617911705,21,16.0,0.0,4.005356154477926,-0.7261177956720397,0.7261177956720397,1.5261424617911705,2.624531823560757,3.146579896221733,21.0,False,1
57.3330250987462,24,-1.6,-10.17825627468655,0.2600924703761396,18,32.0,0.0,2.7333949802507598,-0.21486129443579066,0.21486129443579066,0.2600924703761396,10.595472236985586,0.42480358064976254,18.0,False,1
95.74191162172689,36,-1.6,72.89227954044581,0.9732353513092464,16,33.0,0.37323535130924645,3.5248530269638696,-0.4929414052369858,0.4929414052369858,0.6,5.874755044939783,1.581140657119633,16.0,False,1
59.30811159430023,49,-85.90215051869221,-1.6,0.05157069103101382,21,37.89267275775345,0.011570691031013818,2.551570691031014,-0.05842930896898619,0.05842930896898619,0.039999999999999994,63.78926727577535,0.06564399183810268,21.0,False,1
22.099231419742136,17,78.86774079977262,1.6,4.248127908784137,14,13.0,3.4200768580257863,7.953999436223482,-1.5857946694135574,1.5857946694135574,0.8280510507583511,9.893030502525717,6.527385163178559,14.0,False,1
45.841494857956796,31,67.07112805135102,1.6,1.69585051420432,14,28.0,1.66585051420432,4.281685169143114,-0.7133544790207017,0.7133544790207017,0.030000000000000027,142.722838971437,2.0570001753893474,14.0,False,1
40.13062618198354,17,29.794669836078395,1.6,1.696937381801646,14,13.0,1.626937381801646,4.326937381801646,-0.7179525635578188,0.7179525635578188,0.06999999999999999,61.81339116859495,2.1041304023059992,14.0,False,1
59.214535777021915,49,-84.21370431842405,-1.6,2.6437480794028807,21,35.0,0.0,5.210840923998498,-1.977311649489793,1.977311649489793,2.6437480794028807,1.9936234672350506,4.484201562128375,21.0,False,1
43.302005649924254,37,1.6,-63.40467669208215,2.150066854997475,19,34.354120970543676,2.052427661467766,4.897082419410873,-0.6981959676485441,0.6981959676485441,0.09763919352970886,50.431573197601395,3.4273309430089034,19.0,False,1
39.06468293845414,25,-1.6,81.11693413500721,1.0389780450024038,16,23.0,0.6422121919251108,3.6057438980796963,-0.4914877961593932,0.4914877961593932,0.3967658530772929,9.088404687903324,1.560277116174858,16.0,False,1
56.44568129412312,24,-1.6,-9.823787529415412,0.6462124705845879,18,32.0,0.0,3.086212470584588,-0.6814780588153226,0.6814780588153226,0.6462124705845879,4.821172984767467,0.9567204382456096,18.0,False,1
45.32848426987249,33,-1.6,86.66715157301276,0.13715157301275127,16,25.0,0.025717191004250423,2.6328687640170014,-0.1328687640170017,0.1328687640170017,0.11143438200850084,23.80359494662608,0.1823462461489217,16.0,False,1
100.48760970440472,37,-1.6,76.50881430934298,0.06969024261011796,16,34.969024261011796,0.029690242610117948,2.569690242610118,-0.0462536568134906,0.0462536568134906,0.04,64.24225606525295,0.09648353698024174,16.0,False,1
59.65291761890821,25,-1.6,71.54156941270305,0.03578470635152973,16,23.0,0.005784706351529729,2.5357847063515297,-0.03578470635152973,0.03578470635152973,0.03,84.52615687838433,0.04789235317576487,16.0,False,1
33.42261864315628,15,-1.6,61.18184618858276,2.308036017632795,16,10111.0,0.0,6.1818461885827585,-0.7922618643156274,0.7922618643156274,2.308036017632795,2.677287637213845,5.6875858692874575,16.0,False,1
25.18072621207542,11,-1.6,57.51,0.01,16,10111.0,0.0,2.51,-0.010963689396228946,0.010963689396228946,0.01,250.99999999999997,0.014759077650942764,16.0,False,1
55.36283389613303,40,-81.54790553679557,-1.6,0.03790553679556547,21,35.0,0.00790553679556547,2.5379055367955656,-0.03581107359113094,0.03581107359113094,0.03,84.59685122651885,0.05052361580110863,21.0,False,1
