Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Deceleration,RelativeSpeed,TTC,SafeDistance,LanePrev,lane_opposite_change,SafeUnsafeOvertaking,speed_advantage,speed_slower,speed_equal,speed_faster,time_to_reach,reach_very_soon,reach_soon,reach_moderate,reach_far,lane_changing,opposite_lane_occupied,overtaking_possible_speed,overtaking_possible_gap,overtaking_safe_ttc,overtaking_lane_clear,overtaking_feasibility_score,overtaking_recommended,ttc_overtaking_risk
0.003703703703703704,0,-92.99,-1.6,5.29,21,10101.0,8.24,4.29,4.9,0.0,-2.95,999.0,999.0,21.0,False,0,-2.95,False,True,False,4.665861027190332,False,True,False,False,0,False,0,1,1,1,0.75,1,0
0.003703703703703704,2,70.6,1.6,14.59,14,-1.0,-1.0,-1.0,-2.0,2.0,15.59,999.0,68.807025,14.0,False,0,15.59,False,False,True,-0.22570532915360503,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003703703703703704,3,81.28,1.6,12.92,14,2.0,14.59,5.67,-2.0,2.0,-1.67,999.0,40.0616,14.0,False,0,-1.67,False,True,False,10.055172413793104,False,False,False,True,0,False,0,1,1,1,0.75,1,0
0.003703703703703704,4,-1.6,88.07,11.07,16,-1.0,-1.0,-1.0,-3.44,3.44,12.07,999.0,29.88175872093024,16.0,False,0,12.07,False,False,True,-0.28962188254223653,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003703703703703704,10101,-83.7,-1.6,8.24,21,-1.0,-1.0,-1.0,1.7,0.0,9.24,999.0,999.0,21.0,False,0,9.24,False,False,True,-0.37499999999999994,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0038038038038038036,0,-92.44,-1.6,5.48,21,10101.0,8.4,4.58,1.91,0.0,-2.92,999.0,999.0,21.0,False,0,-2.92,False,True,False,5.026829268292683,False,True,False,False,0,False,0,1,1,1,0.75,1,0
0.0038038038038038036,2,69.14,1.6,14.62,14,-1.0,-1.0,-1.0,0.34,0.0,15.62,999.0,999.0,14.0,False,0,15.62,False,False,True,-0.22528160200250316,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0038038038038038036,3,80.0,1.6,12.72,14,2.0,14.62,5.86,-2.0,2.0,-1.8999999999999984,999.0,38.549600000000005,14.0,False,0,-1.8999999999999984,False,True,False,9.33451327433629,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.0038038038038038036,4,-1.6,86.95,11.17,16,-1.0,-1.0,-1.0,1.04,0.0,12.17,999.0,999.0,16.0,False,0,12.17,False,False,True,-0.28731045490822027,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0038038038038038036,5,-1.6,94.9,0.0,16,4.0,11.17,2.95,0.0,0.0,-11.17,999.0,999.0,999.0,False,0,-11.17,True,False,False,0.9210754553339116,True,False,False,False,1,False,0,1,1,1,0.75,1,0
0.0038038038038038036,10101,-82.86,-1.6,8.4,21,-1.0,-1.0,-1.0,1.57,0.0,9.4,999.0,999.0,21.0,False,0,9.4,False,False,True,-0.3688524590163934,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003903903903903904,0,-91.87,-1.6,5.69,21,10101.0,8.61,4.88,2.06,0.0,-2.919999999999999,999.0,999.0,21.0,False,0,-2.919999999999999,False,True,False,5.356097560975612,False,True,False,False,0,False,0,1,1,1,0.75,1,0
0.003903903903903904,2,67.69,1.6,14.48,14,-1.0,-1.0,-1.0,-1.47,1.47,15.48,999.0,86.79646258503402,14.0,False,0,15.48,False,False,True,-0.2272727272727273,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003903903903903904,3,78.74,1.6,12.61,14,2.0,14.48,6.05,-1.16,1.16,-1.870000000000001,999.0,66.66969827586206,14.0,False,0,-1.870000000000001,False,True,False,9.766816143497755,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.003903903903903904,4,-1.6,85.82,11.32,16,-1.0,-1.0,-1.0,1.45,0.0,12.32,999.0,999.0,16.0,False,0,12.32,False,False,True,-0.28391167192429023,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003903903903903904,5,-1.6,94.78,1.18,16,4.0,11.32,3.96,11.82,0.0,-10.14,999.0,999.0,16.0,False,0,-10.14,True,False,False,1.3577142857142857,True,False,False,False,0,False,0,1,1,1,0.75,1,0
0.003903903903903904,10101,-82.0,-1.6,8.61,21,-1.0,-1.0,-1.0,2.09,0.0,9.61,999.0,999.0,21.0,False,0,9.61,False,False,True,-0.36108324974924777,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.004004004004004004,0,-91.28,-1.6,5.95,21,10101.0,8.76,5.16,2.64,0.0,-2.81,999.0,999.0,21.0,False,0,-2.81,False,True,False,5.8599369085173505,False,True,False,False,0,False,0,1,1,1,0.75,1,0
0.004004004004004004,2,66.24,1.6,14.55,14,-1.0,-1.0,-1.0,0.7,0.0,15.55,999.0,999.0,14.0,False,0,15.55,False,False,True,-0.2262727844123193,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.004004004004004004,3,77.49,1.6,12.57,14,2.0,14.55,6.25,-0.33,0.33,-1.9800000000000004,999.0,237.42136363636368,14.0,False,0,-1.9800000000000004,False,True,False,9.615384615384613,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.004004004004004004,4,-1.6,84.72,10.99,16,-1.0,-1.0,-1.0,-3.21,3.21,11.99,999.0,30.803099688473523,16.0,False,0,11.99,False,False,True,-0.291497975708502,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.004004004004004004,5,-1.6,94.57,2.15,16,4.0,10.99,4.85,9.66,0.0,-8.84,999.0,999.0,16.0,False,0,-8.84,True,False,False,1.8978260869565218,True,False,False,False,0,False,0,1,1,1,0.75,1,0
0.004004004004004004,10101,-81.12,-1.6,8.76,21,-1.0,-1.0,-1.0,1.55,0.0,9.76,999.0,999.0,21.0,False,0,9.76,False,False,True,-0.3557312252964427,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.004104104104104104,0,-90.65,-1.6,6.3,21,10101.0,9.02,5.43,3.43,0.0,-2.72,999.0,999.0,21.0,False,0,-2.72,False,True,False,6.346753246753247,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.004104104104104104,2,64.75,1.6,14.86,14,-1.0,-1.0,-1.0,3.15,0.0,15.86,999.0,999.0,14.0,False,0,15.86,False,False,True,-0.22194821208384716,False,False,False,False,0,False,1,1,1,1,1.0,1,0
